4.43848E+0	-8.90625E-2	0.00000E+0	2.09587E-3
4.43857E+0	-8.95996E-2	6.87038E-4	2.34069E-3
4.43853E+0	-8.99414E-2	4.88281E-4	2.42209E-3
4.43853E+0	-9.04297E-2	4.88281E-4	2.45174E-3
4.43853E+0	-8.98926E-2	8.48571E-4	2.41363E-3
4.43867E+0	-9.00879E-2	9.61652E-4	2.44141E-3
4.43853E+0	-8.98926E-2	8.48571E-4	2.41363E-3
4.43853E+0	-8.98437E-2	4.88281E-4	2.40413E-3
4.43857E+0	-8.97461E-2	6.87038E-4	2.38199E-3
4.43872E+0	-8.97949E-2	1.06955E-3	2.39359E-3
4.43867E+0	-8.92578E-2	9.61652E-4	2.20342E-3
4.43857E+0	-9.06250E-2	6.87038E-4	2.43597E-3
4.43857E+0	-9.04785E-2	6.87038E-4	2.44928E-3
4.43862E+0	-8.98437E-2	8.37142E-4	2.40413E-3
4.43853E+0	-9.00391E-2	4.88281E-4	2.43597E-3
4.43857E+0	-8.96973E-2	6.87038E-4	2.36932E-3
4.43857E+0	-8.96973E-2	6.87038E-4	2.36932E-3
4.43853E+0	-9.01367E-2	4.88281E-4	2.44584E-3
4.43848E+0	-8.91113E-2	6.94013E-4	2.12497E-3
4.43857E+0	-8.89648E-2	6.87038E-4	2.03288E-3
4.43848E+0	-8.90137E-2	0.00000E+0	2.06520E-3
4.43857E+0	-8.84277E-2	6.87038E-4	1.53548E-3
4.43867E+0	-8.86719E-2	9.61652E-4	1.79909E-3
4.43901E+0	-8.86230E-2	1.53548E-3	1.75230E-3
4.44077E+0	-8.82324E-2	2.44928E-3	1.25211E-3
4.44287E+0	-8.86230E-2	1.47222E-3	1.75230E-3
4.44336E+0	-8.79883E-2	0.00000E+0	6.87038E-4
4.44336E+0	-8.83301E-2	0.00000E+0	1.40441E-3
4.44683E+0	-8.81836E-2	2.22680E-3	1.16545E-3
4.44854E+0	-8.81348E-2	1.16545E-3	1.06955E-3
4.44844E+0	-8.78906E-2	9.61652E-4	0.00000E+0
4.44854E+0	-8.81348E-2	1.16545E-3	1.06955E-3
4.44849E+0	-8.79395E-2	1.06955E-3	4.88281E-4
4.44844E+0	-8.78906E-2	9.61652E-4	0.00000E+0
4.44834E+0	-8.79395E-2	6.87038E-4	4.88281E-4
4.44858E+0	-8.79883E-2	1.25211E-3	6.87038E-4
4.44971E+0	-8.78906E-2	2.24886E-3	0.00000E+0
4.45273E+0	-8.79395E-2	1.33135E-3	4.88281E-4
4.45308E+0	-8.78906E-2	4.88281E-4	0.00000E+0
4.45313E+0	-8.78906E-2	0.00000E+0	0.00000E+0
4.45313E+0	-8.78906E-2	0.00000E+0	0.00000E+0
4.45313E+0	-8.78906E-2	0.00000E+0	0.00000E+0
4.45337E+0	-8.78906E-2	1.06955E-3	0.00000E+0
4.45376E+0	-8.78906E-2	1.65038E-3	0.00000E+0
4.45410E+0	-8.78906E-2	1.96296E-3	0.00000E+0
4.45771E+0	-8.79395E-2	1.16545E-3	4.88281E-4
4.45952E+0	-8.78906E-2	2.26964E-3	0.00000E+0
4.46313E+0	-8.78906E-2	1.06955E-3	0.00000E+0
4.46631E+0	-8.78906E-2	2.24886E-3	0.00000E+0
4.46777E+0	-8.78906E-2	0.00000E+0	0.00000E+0
4.46826E+0	-8.78906E-2	1.47222E-3	0.00000E+0
4.46855E+0	-8.78906E-2	1.79909E-3	0.00000E+0
4.47109E+0	-8.78906E-2	2.28919E-3	0.00000E+0
4.47261E+0	-8.78906E-2	4.88281E-4	0.00000E+0
4.47266E+0	-8.78906E-2	0.00000E+0	0.00000E+0
4.47271E+0	-8.78906E-2	4.88281E-4	0.00000E+0
4.47637E+0	-8.79395E-2	2.09587E-3	4.88281E-4
4.48042E+0	-8.78906E-2	2.41363E-3	0.00000E+0
4.48828E+0	-8.78906E-2	4.80826E-3	0.00000E+0
4.49233E+0	-8.79395E-2	8.37142E-4	4.88281E-4
4.49468E+0	-8.79395E-2	2.45321E-3	4.88281E-4
4.49697E+0	-8.78906E-2	6.87038E-4	0.00000E+0
4.49707E+0	-8.78906E-2	0.00000E+0	0.00000E+0
4.49707E+0	-8.79883E-2	0.00000E+0	6.87038E-4
4.49736E+0	-8.82324E-2	1.16545E-3	1.25211E-3
4.50142E+0	-8.87207E-2	1.53548E-3	1.84338E-3
4.50342E+0	-8.94531E-2	2.24886E-3	2.28919E-3
4.50601E+0	-8.94043E-2	1.84338E-3	2.26964E-3
4.50625E+0	-8.92090E-2	1.59472E-3	2.17869E-3
4.50684E+0	-9.00391E-2	0.00000E+0	2.43597E-3
4.50903E+0	-9.01367E-2	2.44141E-3	2.44584E-3
4.51167E+0	-9.18945E-2	4.88281E-4	1.88537E-3
4.51172E+0	-9.16992E-2	0.00000E+0	2.03288E-3
4.51177E+0	-9.18457E-2	4.88281E-4	1.92518E-3
4.51172E+0	-9.20410E-2	0.00000E+0	1.75230E-3
4.51177E+0	-9.17969E-2	4.88281E-4	1.96296E-3
4.51182E+0	-9.16992E-2	6.87038E-4	2.03288E-3
4.51177E+0	-9.18457E-2	4.88281E-4	1.92518E-3
4.51191E+0	-9.18945E-2	9.61652E-4	1.88537E-3
4.51582E+0	-9.23828E-2	1.79909E-3	1.33135E-3
4.51763E+0	-9.23340E-2	1.99883E-3	1.40441E-3
4.52334E+0	-9.25293E-2	2.75690E-3	1.06955E-3
4.52651E+0	-9.26758E-2	8.37142E-4	6.87038E-4
4.53042E+0	-9.27246E-2	1.84338E-3	4.88281E-4
